ID,ACSTOTPOP,DEMOGIDX_2,DEMOGIDX_5,P_PM25,P_D2_PM25,P_D5_PM25,P_OZONE,P_D2_OZONE,P_D5_OZONE,P_DSLPM,P_D2_DSLPM,P_D5_DSLPM,P_CANCER,P_D2_CANCER,P_D5_CANCER,P_RESP,P_D2_RESP,P_D5_RESP,P_RSEIAIR,P_D2_RSEIAIR,P_D5_RSEIAIR,P_PTRAF,P_D2_PTRAF,P_D5_PTRAF,P_LDPNT,P_D2_LDPNT,P_D5_LDPNT,P_PNPL,P_D2_PNPL,P_D5_PNPL,P_PRMP,P_D2_PRMP,P_D5_PRMP,P_PTSDF,P_D2_PTSDF,P_D5_PTSDF,P_UST,P_D2_UST,P_D5_UST,P_PWDIS,P_D2_PWDIS,P_D5_PWDIS
24033805101,4093,0.642560469093574,0.254571888646836,85,90,96,46,78,86,84,93,96,17,89,95,50,91,97,54,83,89,59,81,91,80,91,96,58,80,90,65,86,91,81,92,96,76,90,96,50,85,93
24033805201,5451,0.733470281395078,0.277581622512713,84,95,97,45,82,87,85,96,98,17,95,97,50,96,98,48,84,88,75,94,96,79,94,97,56,85,92,55,85,89,92,97,98,99,99,99,64,95,98
24033805202,4039,0.746766709880962,0.236015565598298,82,94,95,46,84,83,84,96,95,17,95,94,50,97,95,48,85,84,90,98,96,77,94,93,53,83,86,54,85,85,89,97,96,91,98,97,67,97,96
24033805500,3704,0.747584529846949,0.346392648290942,78,93,98,47,85,93,81,96,99,17,96,98,50,97,99,49,85,94,88,97,99,86,96,99,57,86,96,54,85,94,79,95,98,98,99,99,56,93,98
24033805601,6930,0.809639440765269,0.490374152284697,73,93,99,47,87,98,78,97,99,17,97,99,50,98,99,46,86,98,91,99,100,56,88,99,59,92,99,48,84,97,78,96,99,89,98,99,28,71,94
24033805602,6184,0.757458833653887,0.531144464187453,74,91,100,47,85,98,78,95,100,17,96,99,50,97,100,47,84,98,69,92,99,55,86,99,60,90,99,49,82,98,77,94,100,94,98,100,29,70,95
24033805700,6314,0.629749486068032,0.224959663383190,72,85,91,49,79,84,78,89,93,17,87,93,50,89,94,48,79,82,78,90,94,79,90,93,61,82,89,49,76,80,75,90,92,93,95,96,30,63,67
24033805801,3988,0.670386158475426,0.211325858587789,78,89,92,48,81,80,77,91,91,17,91,92,50,93,93,52,84,83,51,77,80,89,94,94,61,85,87,59,84,84,72,90,90,79,92,93,32,68,67
24033805802,4751,0.676418723462010,0.278152489466797,80,90,97,46,80,87,80,93,97,17,91,97,50,93,98,52,84,90,83,94,98,87,94,98,57,82,92,59,85,91,76,92,96,94,97,99,49,86,94
24033805904,3753,0.546243616108893,0.169620713748235,71,81,83,50,74,74,76,83,86,17,78,84,50,81,87,49,74,72,55,73,75,78,87,86,68,80,83,48,70,71,70,84,83,40,61,62,30,56,51
24033805906,3875,0.699870967741935,0.263976172544284,66,85,93,50,84,88,77,93,96,17,93,96,50,94,97,47,82,86,90,96,98,26,64,63,67,91,95,42,74,80,65,89,92,21,49,54,12,31,30
24033805907,3690,0.669783197831977,0.245190625100642,66,84,91,49,82,86,77,91,95,17,91,95,50,93,96,46,80,83,84,94,96,66,88,91,66,88,93,43,73,79,68,89,92,28,56,62,16,39,38
24033805908,2390,0.651911822910777,0.186037686211137,81,89,89,48,80,77,77,89,89,17,89,87,50,91,90,52,83,78,53,78,77,47,77,72,62,84,83,65,87,83,64,87,83,40,67,65,28,61,52
24033805909,4895,0.557814096016343,0.157035594100878,79,84,84,49,74,70,75,84,82,17,79,79,50,83,83,53,78,72,71,83,81,53,76,70,63,78,76,62,79,77,71,85,82,23,45,41,32,60,51
24033806000,6166,0.567385663314953,0.172533325297938,85,86,89,47,73,72,80,86,88,17,80,84,50,83,87,53,79,75,63,79,80,77,87,86,58,75,76,68,84,82,70,86,84,78,86,87,33,62,57
24033806100,4304,0.458392776206434,0.163530466122790,87,82,88,46,64,69,81,79,86,17,66,82,50,73,85,50,68,71,65,73,79,90,86,89,60,70,75,71,77,82,68,76,82,75,78,84,36,56,59
24033806400,3970,0.286397984886650,0.081047395386905,78,66,63,50,49,45,75,60,59,17,45,42,50,61,61,50,50,43,63,54,52,82,70,62,69,60,56,64,57,53,78,62,60,61,54,50,79,71,64
24033806501,5586,0.626073718088251,0.238859262273905,83,89,95,48,79,85,84,91,96,17,87,94,50,89,95,44,75,80,79,91,95,80,90,94,64,84,91,77,89,94,57,81,87,82,91,96,74,95,97
24033806601,5091,0.618586182516770,0.267137412346370,79,87,96,49,79,88,92,94,98,17,86,96,50,88,98,42,72,83,85,93,97,82,91,97,66,84,95,79,89,96,60,82,91,88,93,98,62,91,97
24033806602,5010,0.634830339321356,0.234538777068585,76,86,93,51,82,86,92,95,96,17,87,94,50,90,95,43,75,79,93,96,97,58,83,86,72,90,94,77,89,93,63,86,89,54,78,85,61,91,95
24033806706,4032,0.529395114143371,0.128950795631113,66,78,73,53,75,65,92,88,83,17,75,69,50,79,76,42,67,54,81,85,79,23,50,34,84,88,81,61,77,69,76,86,78,18,37,29,51,79,65
24033806708,3853,0.361276927069815,0.108767831645061,57,64,62,55,62,59,73,66,69,17,55,60,50,66,70,43,53,49,95,77,78,79,75,71,91,75,76,50,57,55,71,68,68,70,66,66,58,68,63
24033806710,4818,0.496308905998811,0.053293877013122,61,74,40,54,73,32,86,84,50,17,71,23,50,76,52,41,64,24,92,87,50,13,30,9,85,86,49,57,73,35,80,85,46,50,65,32,46,71,24
24033806711,5726,0.634676829316609,0.131722861977941,59,80,70,55,84,67,74,87,76,17,87,70,50,90,77,40,71,53,49,74,60,23,56,35,83,95,81,56,80,67,79,91,80,48,74,59,69,94,81
24033806712,3617,0.637268454520321,0.158986835860919,54,77,73,57,86,77,71,86,81,17,88,81,50,90,84,42,74,63,87,94,88,45,75,64,89,97,89,50,77,69,71,89,82,51,76,68,57,89,81
24033806713,3810,0.652667538553984,0.218710714214002,62,82,87,54,85,86,78,90,93,17,90,92,50,91,94,44,77,77,98,97,97,49,79,79,92,97,97,48,77,79,72,90,91,78,91,93,65,94,94
24033806714,5897,0.691589740027731,0.202611871799522,61,83,84,54,87,84,79,93,91,17,93,90,50,94,92,45,80,75,53,80,80,22,57,46,90,98,95,48,78,77,71,91,89,88,96,94,78,98,96
24033806800,4096,0.360693743848425,0.116346890980420,68,69,70,52,59,60,87,73,78,17,55,63,50,66,72,44,55,52,60,60,64,81,76,75,85,73,76,54,59,60,70,67,71,72,67,69,73,78,78
24033806900,5286,0.477487703367385,0.174781051676769,59,73,78,54,72,79,94,86,92,17,68,85,50,74,88,46,66,70,92,86,92,83,85,88,90,87,92,43,61,68,68,78,83,72,78,85,61,82,87
24033807000,7795,0.534969303608673,0.192595847554993,67,79,85,52,75,80,78,83,90,17,76,88,50,80,90,47,71,75,73,82,89,57,77,79,83,88,93,50,71,76,67,81,86,85,87,92,94,97,98
24033807102,2859,0.338230150402238,0.134011862570911,77,71,78,50,55,64,79,67,79,17,52,71,50,65,78,46,53,60,70,63,75,90,77,83,70,65,73,69,66,75,71,65,77,64,61,70,68,72,82
24033807301,3780,0.559126984126983,0.156035120112146,63,78,77,52,77,72,84,87,86,17,79,79,50,83,83,48,74,68,30,52,48,28,58,46,82,91,87,43,67,63,63,80,78,58,76,73,79,94,92
24033807304,1914,0.483902821316614,0.127278327814781,56,72,67,51,70,63,86,83,80,17,70,68,50,75,75,46,67,58,90,86,82,77,83,77,77,80,75,42,61,54,74,81,76,0,0,0,21,37,26
24033807305,3862,0.602254160310094,0.229244434927364,63,80,88,51,79,85,80,88,94,17,84,93,50,87,95,47,76,82,93,94,97,56,80,84,73,88,94,41,68,75,60,81,88,0,0,0,63,90,95
24033807404,5712,0.522912506586792,0.133222566544357,47,69,63,56,77,69,80,84,79,17,75,71,50,79,77,47,70,61,90,89,83,53,74,63,93,93,86,58,76,68,79,86,80,79,84,78,58,83,74
24033807405,6460,0.428319104259317,0.118808925441478,52,66,62,54,67,62,93,82,80,17,63,64,50,71,73,47,64,55,84,79,77,48,67,55,90,82,80,54,66,61,70,74,72,84,80,76,49,68,58
24033807407,6959,0.548189222373114,0.127464502155721,40,66,56,56,79,67,69,80,73,17,78,68,50,82,75,47,72,59,72,82,74,31,61,43,82,89,79,65,80,71,60,78,68,47,67,56,12,24,15
24033807408,5883,0.394951555328913,0.099769217245236,43,57,50,58,67,58,58,62,57,17,59,54,50,68,67,46,60,48,44,53,46,72,75,64,95,81,74,54,63,55,80,77,70,43,52,45,62,75,62
24033807409,4290,0.580936676011800,0.203329624477870,51,74,79,53,79,83,92,92,94,17,81,90,50,84,92,47,75,77,93,93,95,54,78,79,84,93,94,52,75,79,63,82,86,66,82,87,15,32,29
24033807410,5078,0.487380559150398,0.137743309805943,47,67,63,53,72,67,86,84,82,17,70,72,50,75,78,46,67,61,72,78,77,15,33,24,81,83,82,53,70,66,62,75,73,90,86,84,14,25,19
24033807500,7468,0.422685523857796,0.129075612488815,86,79,80,46,61,59,84,77,80,17,62,69,50,70,76,47,63,59,72,74,75,65,74,71,61,67,68,75,77,76,61,68,69,81,77,77,65,80,78
24033980000,14471,0.610440629353280,0.242478989926823,73,84,93,51,80,87,71,85,93,17,85,95,50,87,96,49,79,85,43,67,78,55,80,86,75,91,95,56,79,86,73,89,93,60,80,89,90,98,99
24035810100,2795,0.122540250447227,0.110895975737301,4,2,4,48,26,55,9,9,13,0,0,0,0,0,0,9,6,13,4,4,6,51,29,55,5,4,6,26,16,34,4,4,5,11,9,15,2,0,3
24035810200,2634,0.222854973424449,0.134479509902958,4,5,6,35,32,50,4,7,7,0,0,0,0,0,0,2,3,4,1,2,0,62,55,70,9,11,15,14,16,23,2,3,3,7,11,12,1,0,2
24035810300,5022,0.177226829951526,0.100677497458378,5,5,6,50,35,53,10,14,13,0,0,0,6,22,33,30,22,33,6,8,8,43,34,46,4,5,5,41,32,44,9,11,12,9,11,11,3,3,4
24035810400,6191,0.100442349957775,0.062681049788574,6,3,4,62,27,43,9,7,7,0,0,0,6,11,13,29,13,21,3,3,3,39,17,28,2,0,0,67,30,45,37,20,29,20,13,15,14,6,9
24035810500,4768,0.143194869469439,0.084634983058108,6,5,6,39,25,37,8,9,9,0,0,0,0,0,0,4,3,4,6,7,7,45,30,42,2,2,2,63,36,54,38,25,37,23,19,25,18,10,15
24035810600,4892,0.140759200034370,0.076825295810043,6,4,5,68,37,54,13,14,13,0,0,0,6,17,21,15,10,15,18,16,17,37,24,33,2,2,0,16,13,16,6,6,5,16,15,15,31,17,23
24035810700,3897,0.248652809853733,0.120288594984988,7,10,10,85,65,80,20,25,31,17,41,65,6,29,39,33,33,42,49,42,57,47,49,55,3,5,4,10,14,16,4,7,5,35,36,45,34,31,40
24035810800,5770,0.109272097053725,0.083201658572209,10,7,10,93,39,70,76,34,60,17,22,44,6,12,25,60,27,51,20,14,21,26,11,25,5,4,5,6,4,6,3,2,3,48,27,43,33,15,27
24035810901,6175,0.147660591166632,0.075455184007691,9,8,8,83,45,61,44,30,40,0,0,0,6,18,20,54,32,43,13,12,13,30,20,26,4,4,3,4,4,4,4,4,3,38,28,34,29,17,21
24035810902,2789,0.075654356400143,0.091376071484537,7,3,7,77,25,66,16,10,20,0,0,0,6,8,29,40,13,39,0,0,0,21,6,23,3,0,3,3,0,3,3,0,3,13,8,15,24,8,21
24035811000,4769,0.187476358864169,0.109760412737101,8,8,11,88,54,79,26,25,35,17,32,60,6,23,36,47,35,52,43,32,49,45,38,50,4,5,5,5,6,7,2,3,2,41,33,46,32,22,33
24035990000,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24035990100,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24035990200,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24037875000,6079,0.167790755058397,0.090755019761217,9,9,9,8,7,8,6,8,7,0,0,0,6,21,29,2,2,2,11,12,13,24,18,25,8,8,9,1,0,0,11,12,13,22,21,26,80,48,71
24037875100,5743,0.228299952253119,0.133285585093239,10,12,15,7,9,11,10,17,19,17,39,71,6,28,42,3,4,5,20,23,32,31,32,44,11,13,18,1,2,2,9,13,16,36,35,48,71,56,83
24037875201,5677,0.103255987876727,0.081265815943311,9,6,8,7,4,5,4,3,4,17,21,42,6,12,24,5,3,5,5,4,5,33,14,31,9,6,9,1,0,0,12,9,13,20,14,21,67,25,54
24037875202,6051,0.144402791504004,0.080288648869598,10,8,9,7,5,5,3,4,3,17,26,41,6,17,23,6,5,6,3,4,3,7,4,7,21,15,21,1,0,0,5,5,4,10,10,10,8,5,7
24037875300,3119,0.229870729822529,0.105877189921443,8,10,10,7,9,8,1,0,0,0,0,0,6,28,35,10,11,14,1,2,0,50,49,52,22,24,29,2,2,3,8,12,11,19,23,26,46,38,49
24037875400,6909,0.158239996999815,0.091866421671211,6,6,6,10,9,11,3,4,4,0,0,0,6,19,30,7,6,8,1,0,0,43,31,43,23,18,26,3,3,4,34,25,36,29,24,32,48,28,44
24037875501,7168,0.217419652706210,0.076072280236210,7,9,6,11,12,9,6,11,6,0,0,0,6,27,20,5,6,4,8,11,8,10,9,10,42,38,38,2,2,2,21,22,22,9,13,8,57,45,43
24037875502,4167,0.139791037764044,0.099538503622879,7,6,8,11,8,14,6,6,8,0,0,0,6,17,32,6,5,6,2,3,3,22,12,25,20,14,25,1,0,0,52,31,52,33,24,38,48,25,48
24037875601,1808,0.178926991150442,0.129940981102136,7,8,11,11,11,18,8,11,14,17,30,69,6,22,41,5,5,8,10,12,16,53,42,63,12,11,19,1,0,2,19,18,30,21,21,33,72,46,83
24037875602,6400,0.139218750000000,0.076906094229369,7,6,6,11,8,9,8,9,8,17,26,38,6,17,21,4,3,4,25,20,23,13,7,13,45,29,39,1,0,0,14,12,15,36,26,33,72,36,55
24037875700,7025,0.112331674637245,0.097986056504217,6,4,7,14,8,18,5,5,6,17,22,53,6,13,32,2,0,3,12,9,15,48,25,48,35,20,39,1,0,0,14,10,18,16,12,20,80,33,74
24037875803,5705,0.213220181533161,0.066968306757499,4,5,3,45,37,34,5,8,4,17,36,31,6,27,15,2,2,2,30,27,25,43,40,34,86,57,57,1,0,0,42,35,32,22,25,19,81,59,54
24037875903,3309,0.440616500453309,0.126809814738694,5,12,7,29,46,41,6,18,10,17,64,68,6,42,40,3,7,5,19,33,29,30,53,42,88,82,82,2,6,3,54,64,64,45,58,55,75,86,84
24037875904,6163,0.482956755396598,0.152488312339250,5,13,9,29,48,48,6,20,12,17,69,78,6,44,45,3,8,6,20,36,35,30,56,47,81,83,86,2,6,4,37,55,56,30,49,47,74,89,90
24037875905,2076,0.291648085978802,0.111592170352362,4,7,5,37,41,45,4,9,5,17,46,61,6,33,37,2,4,3,5,10,7,26,34,34,96,70,80,1,2,0,36,39,44,14,22,20,74,69,77
24037875906,5042,0.296707655692185,0.089725566492438,4,7,3,37,41,37,4,9,5,17,47,48,6,33,28,2,4,2,15,23,17,11,14,13,89,68,68,2,4,2,40,42,40,35,39,37,73,69,65
24037876001,4875,0.483502545132631,0.147109264876707,5,14,8,32,51,50,15,32,29,17,70,76,6,44,44,3,8,5,30,48,46,46,69,62,86,85,86,2,6,4,54,69,69,54,68,67,76,90,89
24037876003,3261,0.219257896350812,0.064710650584891,6,8,4,22,22,18,13,19,11,17,37,30,6,27,14,4,5,3,26,25,21,13,12,11,70,52,49,2,2,2,22,23,19,31,31,26,72,55,47
24037876004,7461,0.313687846154117,0.080781540798366,6,11,5,22,29,23,13,24,14,17,50,42,6,35,24,3,5,3,35,40,33,13,18,13,72,64,57,2,4,2,26,33,26,46,49,41,77,74,62
24037876101,4412,0.195968194196309,0.095166595427252,5,6,5,21,19,25,2,3,3,17,34,52,6,24,31,4,4,5,2,3,3,50,43,49,41,35,44,4,5,5,13,15,17,13,16,15,54,38,52
24037876102,3062,0.177878168131832,0.069968548942390,5,5,3,21,17,19,2,3,0,17,30,33,6,22,17,4,4,4,6,8,5,34,28,28,58,41,45,3,3,2,15,16,14,27,25,24,63,41,44
24037876200,7697,0.202232597894464,0.102877023678649,2,2,2,41,33,46,2,3,3,17,35,56,6,25,33,2,2,3,0,0,0,62,51,60,52,41,54,3,4,4,22,22,28,14,17,18,60,44,62
24037990000,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24039930101,7000,0.682907460074382,0.221675476849675,3,11,7,4,14,10,2,11,5,0,0,0,0,0,0,26,59,57,30,58,61,40,74,73,1,5,2,20,49,47,10,29,27,35,63,67,49,87,89
24039930102,3809,0.344186184592207,0.140383963569816,3,6,4,7,12,12,2,5,4,0,0,0,0,0,0,25,35,38,16,25,27,46,58,61,1,2,0,19,29,31,8,16,15,14,25,25,69,73,84
24039930200,1443,0.206765020572551,0.171394953025419,1,0,2,32,28,56,1,0,3,0,0,0,0,0,0,7,8,16,0,0,0,71,56,83,1,0,2,5,7,11,1,0,2,0,0,0,53,40,81
24039930500,3770,0.193062623720286,0.121253821841565,1,0,0,10,10,16,1,0,0,0,0,0,0,0,0,5,6,7,0,0,0,63,50,67,1,0,0,19,18,28,2,3,2,15,18,23,14,11,17
24039930600,2636,0.471352116244937,0.225814525708584,1,2,2,24,42,55,1,4,3,0,0,0,0,0,0,1,3,3,0,0,0,67,79,89,1,3,2,6,15,18,1,3,2,21,38,48,8,15,18
24039930800,6176,0.458407978861148,0.176018549619988,1,2,2,6,14,13,1,4,3,0,0,0,0,0,0,13,25,25,8,20,18,62,75,79,1,3,2,51,66,74,2,6,4,23,40,44,75,87,93
24039990100,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24041960100,4036,0.168731417244796,0.104953405053837,5,4,6,34,25,39,5,7,7,0,0,0,0,0,0,0,0,0,9,10,12,48,36,50,2,2,2,26,21,32,7,8,9,9,11,12,19,14,20
24041960201,4057,0.130145427655903,0.058468074866290,3,2,2,50,28,33,5,5,4,0,0,0,6,15,11,0,0,0,7,7,5,47,28,32,2,0,0,7,6,5,21,16,17,14,12,10,23,13,14
24041960300,3748,0.377881856525368,0.147016099271351,3,7,4,39,50,58,19,32,35,0,0,0,6,39,44,0,0,0,36,45,53,56,68,70,2,5,3,6,13,11,32,43,49,78,72,81,17,23,24
24041960400,5874,0.336224712791379,0.151285782412058,3,6,5,38,46,58,22,32,40,0,0,0,6,36,45,0,0,0,40,45,58,73,71,80,2,4,3,7,13,14,40,46,59,80,69,83,16,20,24
24041960501,4328,0.167974525336577,0.094495502581636,4,4,4,38,27,40,12,15,16,0,0,0,6,21,31,0,0,0,28,24,32,36,28,39,2,2,2,8,9,10,33,25,36,22,21,27,14,10,13
24041960502,3804,0.211922721074228,0.075883730156746,4,5,3,33,30,29,14,20,15,0,0,0,6,26,20,0,0,0,34,30,31,38,36,34,2,3,0,9,11,9,39,33,34,21,24,20,15,14,12
24041960600,1758,0.121729237770193,0.051752119059254,2,0,0,53,27,31,4,4,3,0,0,0,6,14,9,0,0,0,0,0,0,59,32,35,1,0,0,7,5,4,6,5,3,7,8,0,27,14,14
24041960700,4016,0.177166334661354,0.091664266088252,3,3,3,65,43,59,6,8,7,17,30,50,6,22,30,0,0,0,0,0,0,64,48,56,1,0,0,4,4,5,3,4,3,45,34,45,3,3,3
24041960800,1978,0.138523761375126,0.115312437961383,3,2,3,69,37,71,10,11,16,17,25,63,6,17,38,1,0,0,0,0,0,68,41,68,2,0,3,4,3,6,2,2,2,15,14,22,14,8,16
24041960900,3911,0.201437998546154,0.103849206228050,2,2,2,35,30,40,4,6,5,0,0,0,0,0,0,7,8,9,20,22,25,57,48,57,3,4,4,30,27,36,7,10,9,17,20,23,46,34,48
24041990000,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24043000100,3930,0.265903307888040,0.111594350621068,65,58,68,4,5,4,44,42,53,17,43,61,6,30,37,98,73,83,40,39,47,85,69,75,97,67,81,72,59,70,38,38,46,71,57,67,53,50,59
24043000200,4285,0.222005858005406,0.077581878551252,71,54,58,3,4,2,56,44,49,17,38,39,6,27,22,71,54,55,25,25,23,70,58,53,99,63,67,74,54,57,38,34,34,59,46,47,47,38,35
24043000301,3271,0.348209605524332,0.200519645287477,70,69,88,3,5,6,68,63,87,17,54,89,6,37,47,51,59,80,66,62,87,83,75,91,99,77,97,79,72,90,30,39,58,59,59,82,47,56,83
24043000302,2862,0.403913347309573,0.226689542678130,68,72,90,3,6,7,70,70,91,17,60,93,6,40,49,58,68,87,77,74,94,92,83,96,99,84,98,80,77,94,31,44,65,35,48,67,48,64,89
24043000400,1918,0.666659027451519,0.254565843681417,65,83,92,3,11,8,69,86,93,17,91,95,6,48,49,65,89,93,55,80,89,82,93,96,99,98,99,80,92,96,36,65,75,46,74,82,50,86,93
24043000500,5980,0.473244147157190,0.207669964579128,63,74,85,4,10,9,55,66,82,17,68,91,6,44,48,88,88,95,41,57,71,78,83,91,96,90,97,77,81,90,37,55,68,41,57,70,54,77,89
24043000601,2355,0.425827079723536,0.213660834125910,58,69,84,4,9,10,50,60,79,17,63,92,6,41,48,77,82,93,62,68,87,60,71,84,94,84,97,79,79,92,38,52,70,57,64,83,59,76,92
24043000602,3229,0.237828573399914,0.136805045659367,53,47,67,4,5,5,76,56,79,17,39,72,6,28,42,43,39,58,55,44,66,55,53,66,89,62,85,89,63,83,28,29,42,69,51,75,58,49,75
24043000700,3387,0.643547774539245,0.270190413066889,59,80,91,4,13,14,83,92,97,17,89,97,6,48,49,51,82,89,58,80,92,84,92,97,94,97,99,82,91,97,32,60,73,81,92,97,54,88,95
24043000800,3697,0.476284084768267,0.242484213818942,61,74,89,3,7,8,93,85,97,17,68,95,6,44,49,45,66,82,56,68,88,86,86,96,93,88,98,82,84,95,28,46,64,44,59,79,51,74,92
24043000900,3866,0.495124429971995,0.225772112444498,66,77,89,3,8,7,99,88,97,17,71,93,50,76,94,44,66,79,52,67,83,72,82,91,95,92,98,87,87,95,31,50,65,90,87,96,48,73,88
24043001001,4935,0.302759580209250,0.145938868797037,57,58,72,3,5,4,98,72,89,17,48,75,6,34,43,34,39,51,43,44,60,66,66,76,87,68,87,87,70,85,35,39,52,58,54,70,48,51,69
24043001002,3527,0.223637390666035,0.129971261382474,60,49,70,2,3,3,98,61,85,17,38,69,6,27,41,31,29,43,52,41,62,74,60,76,81,57,79,91,61,83,54,43,65,48,40,59,50,41,65
24043010100,979,0.134320735444331,0.127903761416920,58,33,68,8,6,12,4,4,7,0,0,0,0,0,0,14,10,21,8,8,13,85,48,79,20,14,31,42,25,54,8,7,14,17,15,28,21,12,26
24043010200,4560,0.091848042066492,0.105670096094887,65,28,66,6,3,6,7,5,10,0,0,0,6,10,34,38,15,43,8,5,11,62,26,61,63,28,61,66,27,65,22,13,29,16,10,22,62,21,65
24043010300,7678,0.160578178737189,0.101023204060790,84,49,73,3,3,3,31,25,38,17,28,55,6,20,33,64,39,62,37,26,41,61,43,59,92,50,73,57,37,57,55,35,55,54,36,53,46,27,47
24043010401,3791,0.192561329464521,0.103344809292260,85,56,74,2,2,2,33,29,41,17,33,56,6,24,34,44,34,48,57,40,57,41,35,45,91,56,74,64,46,62,50,37,52,54,39,54,49,34,51
24043010402,5984,0.263953877005347,0.149044942998408,85,66,85,2,3,3,33,35,53,17,42,77,6,30,44,33,35,50,43,41,60,34,40,51,86,64,87,81,63,83,48,44,66,36,37,52,56,52,77
24043010600,5299,0.133457316154441,0.109018482300004,50,30,58,1,0,0,12,12,18,0,0,0,6,16,36,11,9,16,17,14,22,54,33,57,25,17,33,39,24,45,26,19,33,16,14,22,66,32,70
24043010700,3573,0.215194504974303,0.154322574130240,13,15,24,0,0,0,8,13,17,0,0,0,6,27,45,49,40,68,32,29,50,68,56,78,3,4,5,4,6,8,3,4,5,39,35,57,81,59,92
24043010802,2467,0.232425243862159,0.135922036035729,61,51,72,2,3,3,51,43,63,17,39,72,6,28,42,30,29,43,46,39,60,72,61,76,56,48,66,98,65,86,61,47,71,61,48,69,74,59,85
24043010803,4079,0.190554797431417,0.091624759023723,66,46,61,2,2,2,52,38,52,17,33,50,6,24,30,38,30,37,63,42,56,61,49,54,67,47,58,98,58,74,70,46,61,62,43,55,62,43,57
24043010901,6223,0.157373381272203,0.060390435056120,51,34,38,2,2,0,19,20,16,17,27,26,6,19,12,22,15,17,22,20,16,43,31,30,62,39,43,74,44,47,25,20,20,28,23,22,56,32,32
24043010902,3050,0.130000000000000,0.121192255777849,51,30,62,2,2,2,19,18,30,17,24,65,6,15,39,14,9,21,11,10,16,60,35,65,37,23,48,58,32,65,12,10,20,8,8,12,72,34,80
24043011000,6700,0.385373134328358,0.067163550614789,32,45,26,4,8,3,15,27,14,0,0,0,6,39,15,20,32,17,7,16,6,0,0,0,54,62,41,59,65,43,16,27,15,67,67,46,55,68,35
24043011100,6148,0.185588809368900,0.110652880986421,40,33,51,5,5,5,46,35,54,17,32,60,6,23,36,48,36,54,56,39,59,49,40,53,79,50,71,78,51,73,41,32,48,46,35,51,58,39,64
24043011202,4773,0.293283024974321,0.128667439107039,53,54,65,6,10,8,14,24,24,0,0,0,6,33,41,93,75,85,25,30,37,52,57,62,88,67,82,56,54,66,32,36,45,28,35,40,50,52,64
24043011203,4958,0.276285610545503,0.110310663963378,51,51,59,5,7,5,24,30,33,0,0,0,6,31,36,71,63,70,13,20,18,33,40,41,78,62,71,68,58,67,43,42,49,16,23,23,49,48,54
24043011204,4600,0.261560004557668,0.118272840621682,51,49,61,5,7,5,24,29,35,0,0,0,6,30,38,99,72,84,33,34,42,65,62,67,87,64,78,75,60,73,46,43,54,43,41,51,62,56,72
24043011301,5330,0.121034234416070,0.100769402874205,46,27,53,7,4,8,6,6,8,0,0,0,6,14,33,27,14,30,9,8,12,60,33,58,45,26,49,49,26,51,52,28,53,13,11,17,39,18,39
24043011302,3802,0.164983173276056,0.092659676193990,32,26,37,6,5,5,22,22,27,0,0,0,6,20,30,32,22,32,26,22,29,37,28,39,50,35,50,50,34,48,32,25,34,0,0,0,43,26,39
24043011400,6500,0.145604395604395,0.111310554119024,26,20,36,6,5,7,10,12,16,0,0,0,6,18,36,15,10,20,23,19,31,56,37,59,34,24,43,33,22,40,31,22,39,19,17,28,49,27,55
24043011501,4322,0.084691973894707,0.090422073586430,30,14,33,6,3,5,12,8,15,0,0,0,6,9,29,12,6,15,5,3,6,65,25,56,26,12,29,19,10,21,9,5,10,7,0,8,47,16,42
24043011502,3370,0.137091988130564,0.104800888129964,30,21,39,6,4,6,12,13,17,0,0,0,6,17,34,10,8,14,11,10,15,61,37,60,16,12,20,9,8,12,3,3,3,10,10,13,68,34,70
24043011600,2920,0.038698630136986,0.086040888500004,41,9,43,3,0,2,14,4,17,0,0,0,6,0,27,12,3,13,3,0,3,60,9,51,15,4,15,19,5,20,4,0,4,7,0,8,70,11,61
24043011700,5608,0.126364731132828,0.114347359736964,71,37,71,2,2,2,25,21,35,17,24,62,6,15,38,21,12,26,17,13,23,50,29,55,59,32,62,77,38,73,37,23,46,25,19,34,64,30,71
24045000100,5635,0.612794951506126,0.239502739671110,10,28,29,5,15,15,22,47,55,17,85,94,6,48,49,99,97,98,49,73,83,70,87,91,7,21,20,77,89,94,86,93,96,88,93,97,50,84,91
